Id,Weekly_Sales
35_21_2012-11-30,3989.8055000000018
35_22_2012-11-30,23287.22599999998
35_23_2012-11-30,42661.14759999999
35_24_2012-11-30,11405.094899999995
35_25_2012-11-30,14386.689600000005
35_26_2012-11-30,13820.127800000002
35_27_2012-11-30,2050.960800000001
35_28_2012-11-30,962.5799999999998
35_12_2012-11-30,1770.0225000000003
38_81_2012-11-30,10599.773000000012
38_80_2012-11-30,11329.993199999999
38_79_2012-11-30,8961.783399999997
27_22_2012-11-30,23125.9814
27_21_2012-11-30,7273.158500000004
27_20_2012-11-30,10262.496099999991
27_19_2012-11-30,1659.1889999999994
27_18_2012-11-30,50365.209499999975
27_17_2012-11-30,23096.1451
27_16_2012-11-30,4151.906899999999
27_14_2012-11-30,44934.0905
27_13_2012-11-30,50411.44860000001
27_12_2012-11-30,3435.5888999999984
27_11_2012-11-30,20799.741499999996
27_10_2012-11-30,38351.92199999998
27_9_2012-11-30,26519.49660000002
27_8_2012-11-30,44213.92000000001
27_23_2012-11-30,42095.268200000006
27_7_2012-11-30,84997.58550000009
27_5_2012-11-30,51269.35340000003
27_4_2012-11-30,44804.11330000001
27_3_2012-11-30,12975.098600000003
27_2_2012-11-30,77324.34340000003
27_1_2012-11-30,27594.712199999987
44_52_2012-11-30,24.120700000000003
44_56_2012-11-30,230.15549999999982
44_59_2012-11-30,59.76699999999997
44_60_2012-11-30,363.3960000000003
44_67_2012-11-30,966.2990999999992
44_72_2012-11-30,124.8074
44_74_2012-11-30,402.63079999999997
44_79_2012-11-30,4532.601799999999
44_80_2012-11-30,5322.169699999998
27_6_2012-11-30,9666.278700000003
44_81_2012-11-30,7599.391600000004
27_24_2012-11-30,10928.316900000007
27_26_2012-11-30,15205.714599999998
44_42_2012-11-30,36.89769999999999
44_40_2012-11-30,16737.295700000002
44_38_2012-11-30,55773.5903
44_33_2012-11-30,1.5367999999999997
44_28_2012-11-30,78.3011999999999
44_27_2012-11-30,19.0942
44_26_2012-11-30,69.87119999999999
44_25_2012-11-30,38.78600000000003
44_24_2012-11-30,13.419000000000016
27_54_2012-11-30,67.55560000000004
27_52_2012-11-30,3934.904400000002
27_50_2012-11-30,2321.4
27_49_2012-11-30,10669.880900000006
27_46_2012-11-30,39630.713200000006
27_25_2012-11-30,13544.170599999998
27_44_2012-11-30,6908.766499999997
27_41_2012-11-30,2033.1826
27_40_2012-11-30,70182.46610000005
27_38_2012-11-30,37259.243899999994
27_37_2012-11-30,2745.4977999999996
27_36_2012-11-30,2718.137900000001
27_35_2012-11-30,3532.780200000004
27_34_2012-11-30,15736.258899999999
27_33_2012-11-30,11578.4794
27_32_2012-11-30,10466.201499999994
27_31_2012-11-30,3227.535000000001
27_30_2012-11-30,3975.8552
27_29_2012-11-30,8888.564300000002
27_28_2012-11-30,1342.722600000001
27_27_2012-11-30,2600.3008999999984
27_42_2012-11-30,9973.7711
44_82_2012-11-30,4358.815900000002
44_83_2012-11-30,761.3932000000005
44_85_2012-11-30,121.75639999999989
38_8_2012-11-30,10553.480099999997
38_9_2012-11-30,27.4391
38_10_2012-11-30,354.4822000000001
38_11_2012-11-30,895.8999999999999
38_12_2012-11-30,63.116099999999996
38_13_2012-11-30,10313.482100000005
38_14_2012-11-30,920.1090000000007
38_16_2012-11-30,675.4148999999999
38_17_2012-11-30,500.13270000000017
38_18_2012-11-30,430.3244000000001
38_20_2012-11-30,15.002900000000004
38_21_2012-11-30,994.0416000000004
38_23_2012-11-30,66.74899999999997
38_24_2012-11-30,19.01480000000001
38_7_2012-11-30,377.68940000000003
38_25_2012-11-30,46.557700000000025
38_29_2012-11-30,29.835799999999992
38_32_2012-11-30,41.412800000000026
38_38_2012-11-30,67443.7589
38_40_2012-11-30,17905.83590000001
38_42_2012-11-30,111.9304
38_46_2012-11-30,4932.079700000005
38_49_2012-11-30,6.4415000000000076
38_52_2012-11-30,17.251900000000013
38_56_2012-11-30,229.31160000000008
38_59_2012-11-30,78.53049999999993
38_60_2012-11-30,435.56200000000007
38_67_2012-11-30,746.0047999999999
38_72_2012-11-30,239.20839999999993
38_74_2012-11-30,304.5823000000004
38_28_2012-11-30,68.76349999999994
38_6_2012-11-30,31.74680000000001
38_5_2012-11-30,729.2417999999999
38_4_2012-11-30,11258.593299999999
44_87_2012-11-30,276.6157
44_90_2012-11-30,35597.32109999999
44_91_2012-11-30,18995.987399999998
44_92_2012-11-30,47023.9709
44_93_2012-11-30,12365.83939999999
44_94_2012-11-30,23739.16530000001
44_95_2012-11-30,32397.949399999994
44_96_2012-11-30,2397.419100000002
44_97_2012-11-30,6674.659499999998
44_98_2012-11-30,3638.9250999999995
31_18_2012-11-30,29924.914100000005
27_92_2012-11-30,151432.14710000006
27_93_2012-11-30,51684.85440000001
27_94_2012-11-30,55173.75460000006
27_95_2012-11-30,109219.20660000003
27_96_2012-11-30,15306.603099999997
27_97_2012-11-30,18733.127399999987
38_3_2012-11-30,447.1551999999999
38_2_2012-11-30,11617.9055
38_1_2012-11-30,7751.766700000002
31_8_2012-11-30,26191.984899999992
31_9_2012-11-30,10071.408900000004
31_10_2012-11-30,19825.175799999994
2_24_2012-11-30,11699.385400000003
31_11_2012-11-30,12421.501500000006
31_13_2012-11-30,45005.14249999998
31_14_2012-11-30,33194.59029999999
15_67_2012-11-30,6326.962599999998
31_16_2012-11-30,3421.9160999999967
31_17_2012-11-30,10782.010300000007
27_98_2012-11-30,12849.948500000008
31_12_2012-11-30,2513.5229000000018
2_25_2012-11-30,15352.875799999994
35_41_2012-11-30,2086.9559000000004
2_27_2012-11-30,2853.4206000000017
15_79_2012-11-30,8246.471499999996
15_80_2012-11-30,84.2773
15_81_2012-11-30,4424.284600000002
15_82_2012-11-30,12792.24020000001
15_83_2012-11-30,331.5398000000002
15_85_2012-11-30,3651.9932999999983
15_74_2012-11-30,12494.866099999996
15_87_2012-11-30,10585.131499999992
15_91_2012-11-30,3116.4556999999995
15_92_2012-11-30,21821.9848
15_93_2012-11-30,368.88079999999997
15_94_2012-11-30,675.9506999999999
15_95_2012-11-30,24581.490799999985
15_96_2012-11-30,2577.5755000000026
15_90_2012-11-30,5826.194699999996
15_72_2012-11-30,65477.67010000002
15_32_2012-11-30,5570.283199999998
15_33_2012-11-30,5445.2661000000035
12_97_2012-11-30,2455.158200000001
12_98_2012-11-30,945.3395000000004
15_54_2012-11-30,56.616600000000055
15_52_2012-11-30,2056.2340999999997
15_50_2012-11-30,1955.13
15_49_2012-11-30,8824.315499999995
15_46_2012-11-30,13169.8269
15_44_2012-11-30,5390.7332
15_42_2012-11-30,4040.974499999998
15_41_2012-11-30,2245.4162000000006
15_40_2012-11-30,32087.020700000012
15_38_2012-11-30,49396.6426
15_36_2012-11-30,1858.2516999999996
15_35_2012-11-30,2613.8846000000003
15_34_2012-11-30,13490.474199999997
15_31_2012-11-30,2671.4779
12_96_2012-11-30,401.51340000000005
15_30_2012-11-30,2301.858599999999
31_40_2012-11-30,58907.603199999976
2_91_2012-11-30,82919.38829999992
2_90_2012-11-30,122093.46140000004
2_87_2012-11-30,32152.516700000022
2_85_2012-11-30,3575.708600000002
2_26_2012-11-30,12132.251500000006
2_82_2012-11-30,34562.57790000001
2_92_2012-11-30,209246.44830000025
2_81_2012-11-30,30843.902999999984
2_79_2012-11-30,31039.953200000004
2_74_2012-11-30,15784.087699999998
2_72_2012-11-30,105762.08269999996
2_71_2012-11-30,6399.227599999997
2_67_2012-11-30,10283.629499999994
2_60_2012-11-30,280.28399999999993
2_80_2012-11-30,27536.74559999999
2_93_2012-11-30,81652.57579999998
2_94_2012-11-30,70830.18320000001
2_95_2012-11-30,139314.16129999998
31_38_2012-11-30,82092.61079999995
31_37_2012-11-30,2977.235999999999
31_36_2012-11-30,1729.1643999999994
31_35_2012-11-30,1721.5207000000012
31_34_2012-11-30,13559.461900000002
31_33_2012-11-30,6639.9447
31_32_2012-11-30,5718.520000000003
31_31_2012-11-30,2448.3939000000014
31_30_2012-11-30,2632.018100000003
31_29_2012-11-30,6022.104800000001
31_28_2012-11-30,932.7624999999996
2_99_2012-11-30,2300.3745000000004
2_98_2012-11-30,17660.952799999992
2_97_2012-11-30,44463.59660000002
2_96_2012-11-30,34302.104699999974
15_29_2012-11-30,5136.335999999999
12_95_2012-11-30,37926.156300000024
12_94_2012-11-30,883.1759999999995
12_93_2012-11-30,629.5627999999998
12_14_2012-11-30,29653.839800000005
12_16_2012-11-30,2827.0484
12_17_2012-11-30,13578.867300000005
12_18_2012-11-30,34704.599500000004
12_19_2012-11-30,3357.9451999999983
12_20_2012-11-30,5924.585900000003
12_13_2012-11-30,45052.54470000006
12_21_2012-11-30,4505.161300000001
12_23_2012-11-30,45705.89989999999
12_24_2012-11-30,15771.389700000005
12_25_2012-11-30,20186.3593
12_26_2012-11-30,17838.50730000001
12_27_2012-11-30,2570.5826999999977
12_28_2012-11-30,1057.9006999999997
12_22_2012-11-30,10625.644999999995
12_12_2012-11-30,4356.533000000002
12_11_2012-11-30,18562.6573
12_10_2012-11-30,16614.117800000004
15_60_2012-11-30,396.78109999999987
15_59_2012-11-30,699.3985999999999
15_58_2012-11-30,1064.035
15_56_2012-11-30,1090.0711000000006
15_55_2012-11-30,19288.579599999986
12_3_2012-11-30,12272.649499999992
12_4_2012-11-30,26459.9941
12_5_2012-11-30,51064.90479999999
35_54_2012-11-30,50.60020000000005
35_52_2012-11-30,1638.9804000000006
35_49_2012-11-30,21.077299999999905
12_6_2012-11-30,9136.113399999998
12_7_2012-11-30,57940.88910000009
12_8_2012-11-30,44272.99920000005
12_9_2012-11-30,14455.78290000001
12_29_2012-11-30,10483.953600000006
12_30_2012-11-30,4578.298400000001
12_31_2012-11-30,2930.6418000000012
12_32_2012-11-30,11418.009899999997
12_60_2012-11-30,546.4168000000002
12_67_2012-11-30,6334.725699999996
12_71_2012-11-30,8575.804399999995
12_72_2012-11-30,90775.38929999994
12_74_2012-11-30,16598.206000000013
12_79_2012-11-30,39641.011599999976
12_80_2012-11-30,93.81700000000005
12_81_2012-11-30,6863.067499999999
12_82_2012-11-30,18326.3408
12_83_2012-11-30,306.8589999999999
12_85_2012-11-30,2390.9423000000006
12_87_2012-11-30,12911.592200000005
12_90_2012-11-30,12660.3549
12_91_2012-11-30,6275.948700000001
12_92_2012-11-30,28006.587499999994
12_59_2012-11-30,1531.0308000000011
2_59_2012-11-30,2164.8611
12_58_2012-11-30,3081.5397
12_55_2012-11-30,22588.417400000017
12_33_2012-11-30,15833.124600000008
31_44_2012-11-30,3180.7113999999974
31_42_2012-11-30,5806.818599999999
31_41_2012-11-30,1469.3221000000008
12_34_2012-11-30,22832.120200000023
12_35_2012-11-30,2875.5099000000005
12_36_2012-11-30,3976.8546000000024
12_38_2012-11-30,55135.28459999996
12_40_2012-11-30,48148.3583
12_41_2012-11-30,1920.9498
12_42_2012-11-30,6607.484900000005
12_44_2012-11-30,8834.504600000007
12_46_2012-11-30,34810.054
12_52_2012-11-30,5122.362499999998
12_54_2012-11-30,87.38120000000005
12_56_2012-11-30,403.1306000000001
2_58_2012-11-30,34343.445
2_83_2012-11-30,4429.878899999995
2_55_2012-11-30,25480.5126
14_32_2012-11-30,14469.96310000001
14_31_2012-11-30,3382.7210999999998
14_30_2012-11-30,4594.807200000001
14_29_2012-11-30,10942.285600000001
14_28_2012-11-30,1626.174800000001
14_27_2012-11-30,3160.0162000000005
14_26_2012-11-30,15141.738000000012
14_25_2012-11-30,14645.41729999999
14_24_2012-11-30,11323.077199999998
14_23_2012-11-30,39836.41989999999
14_22_2012-11-30,21620.061900000008
14_21_2012-11-30,10008.194300000001
14_20_2012-11-30,9966.857399999997
14_19_2012-11-30,2505.627699999999
14_33_2012-11-30,11480.176099999997
14_18_2012-11-30,60049.42659999999
14_16_2012-11-30,3797.903800000003
14_14_2012-11-30,42342.637500000026
14_13_2012-11-30,54011.792299999994
14_12_2012-11-30,4683.4513
14_11_2012-11-30,21397.332999999995
14_10_2012-11-30,18123.731400000004
14_9_2012-11-30,19806.851100000014
14_8_2012-11-30,51505.832700000006
14_7_2012-11-30,124262.41500000004
14_6_2012-11-30,12549.5411
14_5_2012-11-30,76153.86110000002
14_4_2012-11-30,50094.33619999999
14_3_2012-11-30,12267.921999999993
14_2_2012-11-30,70207.85149999996
14_17_2012-11-30,27075.748799999998
14_1_2012-11-30,28238.1571
14_34_2012-11-30,21373.158499999998
14_36_2012-11-30,2137.7350000000006
2_28_2012-11-30,961.4534000000007
2_29_2012-11-30,8079.005799999992
2_30_2012-11-30,3953.6854000000003
2_31_2012-11-30,3825.169500000002
2_32_2012-11-30,12329.921200000004
2_33_2012-11-30,9777.937999999998
2_34_2012-11-30,17814.262100000014
2_35_2012-11-30,3757.0557999999974
2_36_2012-11-30,2168.0949
2_37_2012-11-30,4346.811599999998
2_38_2012-11-30,75626.96919999998
14_79_2012-11-30,32969.84839999998
14_74_2012-11-30,21029.112300000004
14_72_2012-11-30,149429.00400000007
14_35_2012-11-30,4170.288199999998
14_71_2012-11-30,9290.1251
14_60_2012-11-30,483.0079999999998
14_59_2012-11-30,2484.5162
14_58_2012-11-30,13698.2838
14_56_2012-11-30,1812.8333999999988
14_55_2012-11-30,40453.14239999999
14_52_2012-11-30,3817.7634000000007
14_50_2012-11-30,1687.36
14_49_2012-11-30,9428.19570000001
14_46_2012-11-30,29889.5708
14_44_2012-11-30,7437.050399999998
14_42_2012-11-30,7423.678299999999
14_41_2012-11-30,4171.124599999997
14_40_2012-11-30,65209.51989999991
14_38_2012-11-30,92686.09439999996
14_67_2012-11-30,12637.556099999994
2_56_2012-11-30,2446.5293000000006
44_49_2012-11-30,6.870800000000002
27_79_2012-11-30,36235.07079999996
15_18_2012-11-30,31927.352800000008
15_17_2012-11-30,13734.778000000008
15_16_2012-11-30,3216.8370999999997
15_14_2012-11-30,21733.216400000016
15_13_2012-11-30,17614.074300000007
15_12_2012-11-30,2879.059200000002
15_11_2012-11-30,14430.70790000001
15_10_2012-11-30,11867.519300000002
15_9_2012-11-30,14352.168899999997
15_97_2012-11-30,1569.3200999999995
15_98_2012-11-30,514.1589000000002
27_55_2012-11-30,32211.986599999997
15_19_2012-11-30,1103.637699999999
27_56_2012-11-30,1299.199000000001
27_90_2012-11-30,95786.7433
27_87_2012-11-30,16424.617299999987
27_85_2012-11-30,4151.779799999998
27_83_2012-11-30,8373.714700000006
27_82_2012-11-30,32617.475900000005
27_81_2012-11-30,27302.990100000003
27_80_2012-11-30,25013.17279999999
27_58_2012-11-30,1684.845
27_74_2012-11-30,24658.618099999985
27_72_2012-11-30,84212.78080000002
27_71_2012-11-30,11502.553999999996
27_67_2012-11-30,11457.111800000002
27_91_2012-11-30,60815.53600000008
27_60_2012-11-30,174.00999999999996
15_20_2012-11-30,4385.267499999998
15_22_2012-11-30,9358.131200000002
2_54_2012-11-30,106.02060000000002
2_52_2012-11-30,6315.039300000001
2_49_2012-11-30,11240.19549999999
2_48_2012-11-30,3053.1501000000003
2_46_2012-11-30,30731.618200000004
2_44_2012-11-30,9410.580600000005
2_42_2012-11-30,8574.520600000003
2_41_2012-11-30,2670.2130000000006
2_40_2012-11-30,77707.34530000007
15_28_2012-11-30,865.1199999999999
15_27_2012-11-30,2184.2997000000005
15_26_2012-11-30,6847.656599999998
15_21_2012-11-30,3872.853300000002
15_25_2012-11-30,9428.547799999997
15_23_2012-11-30,27291.861399999987
15_24_2012-11-30,6430.702000000002
27_59_2012-11-30,1967.0554000000006
27_1_2012-12-07,39295.21209999998
27_2_2012-12-07,78822.54460000008
27_3_2012-12-07,15493.113200000003
27_4_2012-12-07,43707.182600000015
27_5_2012-12-07,43126.86509999996
27_6_2012-12-07,5269.6432
27_7_2012-12-07,90331.40640000004
27_8_2012-12-07,45868.45760000002
27_9_2012-12-07,20679.25440000001
27_10_2012-12-07,38566.373399999946
27_11_2012-12-07,21463.472800000007
35_1_2012-12-07,23662.74539999998
9_95_2012-12-07,30431.38979999999
35_21_2012-12-07,3857.4004000000004
27_16_2012-12-07,4452.9938
35_18_2012-12-07,44999.888299999955
35_17_2012-12-07,17048.624999999996
35_16_2012-12-07,560.2797000000002
35_14_2012-12-07,30061.4446
35_13_2012-12-07,30353.49680000002
35_12_2012-12-07,1541.5451000000003
35_11_2012-12-07,11606.771299999997
35_10_2012-12-07,12908.266899999997
27_18_2012-12-07,81259.43529999988
35_9_2012-12-07,10170.059
35_8_2012-12-07,18073.202000000005
35_7_2012-12-07,48688.58690000004
35_6_2012-12-07,4528.711299999998
35_5_2012-12-07,31513.284200000027
35_4_2012-12-07,17512.83519999999
35_3_2012-12-07,9958.883399999997
35_2_2012-12-07,44632.367300000005
35_22_2012-12-07,21961.838699999993
27_17_2012-12-07,25704.671700000003
35_23_2012-12-07,38604.8248
35_25_2012-12-07,13383.334799999995
27_27_2012-12-07,2804.2691000000004
27_26_2012-12-07,14578.439999999993
27_25_2012-12-07,14336.602999999992
27_24_2012-12-07,12861.522800000004
27_23_2012-12-07,47074.00529999995
9_94_2012-12-07,1454.8830000000005
9_92_2012-12-07,19814.332199999993
27_12_2012-12-07,3082.6079000000027
27_13_2012-12-07,48815.490699999995
27_14_2012-12-07,38435.71470000003
9_85_2012-12-07,741.0705999999997
9_87_2012-12-07,15888.933299999997
9_90_2012-12-07,3289.4586999999965
9_91_2012-12-07,809.8691000000006
27_22_2012-12-07,19592.921999999977
27_21_2012-12-07,7657.036700000004
27_20_2012-12-07,9529.2743
27_19_2012-12-07,1779.3548999999991
35_26_2012-12-07,11687.16780000001
35_24_2012-12-07,12015.009700000002
35_20_2012-12-07,9603.109899999998
35_59_2012-12-07,2503.178599999999
35_28_2012-12-07,921.8906000000004
35_46_2012-12-07,18553.8215
35_44_2012-12-07,2296.995000000001
35_42_2012-12-07,7026.9847000000045
9_1_2012-12-07,17402.83020000001
9_2_2012-12-07,27382.523200000018
9_3_2012-12-07,6800.5876999999955
9_4_2012-12-07,17839.382100000003
9_5_2012-12-07,29034.056200000014
9_6_2012-12-07,3450.1804
35_52_2012-12-07,1598.925699999999
9_7_2012-12-07,30456.77180000003
9_9_2012-12-07,14482.356900000002
9_10_2012-12-07,13456.018799999998
9_11_2012-12-07,19545.26889999999
9_12_2012-12-07,4624.677500000004
9_13_2012-12-07,20741.76849999999
9_14_2012-12-07,14621.7388
9_16_2012-12-07,2678.1555000000017
9_17_2012-12-07,6731.245900000002
9_18_2012-12-07,19022.594700000012
9_8_2012-12-07,23159.07650000001
35_54_2012-12-07,35.81080000000003
35_55_2012-12-07,19806.448799999987
35_56_2012-12-07,676.3516999999998
35_98_2012-12-07,110.84049999999986
35_97_2012-12-07,3264.9550999999983
35_95_2012-12-07,35545.13059999999
35_93_2012-12-07,1114.4281
35_92_2012-12-07,34440.7088
35_91_2012-12-07,6614.672599999998
35_90_2012-12-07,13156.829900000006
35_87_2012-12-07,13521.078999999992
35_85_2012-12-07,2606.6707999999994
35_83_2012-12-07,2216.4029000000005
35_82_2012-12-07,14434.021999999988
35_81_2012-12-07,6652.1006
35_80_2012-12-07,116.74460000000005
35_79_2012-12-07,24173.95829999999
35_74_2012-12-07,17058.293100000006
35_72_2012-12-07,87222.39639999995
35_71_2012-12-07,11357.849199999999
35_67_2012-12-07,7312.870300000006
35_60_2012-12-07,141.09799999999998
9_96_2012-12-07,3286.3821999999996
35_58_2012-12-07,2445.175
9_19_2012-12-07,1805.384699999999
9_20_2012-12-07,2343.7323000000006
9_21_2012-12-07,4301.247999999998
9_22_2012-12-07,7614.292299999996
9_56_2012-12-07,760.9285999999994
9_59_2012-12-07,804.7439000000004
9_60_2012-12-07,240.91279999999983
9_67_2012-12-07,4497.887399999995
9_71_2012-12-07,1303.4407999999992
9_72_2012-12-07,45314.32930000001
9_74_2012-12-07,7465.162099999991
9_79_2012-12-07,12982.733599999994
9_81_2012-12-07,2673.331300000001
9_82_2012-12-07,14296.08060000001
35_41_2012-12-07,2500.6064000000015
35_40_2012-12-07,34576.832200000004
35_38_2012-12-07,35474.27140000002
35_36_2012-12-07,2805.811699999999
35_35_2012-12-07,2752.9658999999992
35_34_2012-12-07,20797.43539999999
35_33_2012-12-07,11244.379099999998
35_32_2012-12-07,10898.521399999992
35_31_2012-12-07,5263.636500000001
35_30_2012-12-07,4350.753399999996
35_29_2012-12-07,8167.113499999999
9_55_2012-12-07,11055.009899999995
35_27_2012-12-07,2285.6322000000027
13_6_2012-12-07,9391.701600000002
9_49_2012-12-07,39.88990000000002
9_23_2012-12-07,17379.51960000001
9_24_2012-12-07,4858.644699999999
9_25_2012-12-07,6118.647999999995
9_26_2012-12-07,5611.667800000001
9_27_2012-12-07,1413.2023
9_28_2012-12-07,295.93169999999975
9_29_2012-12-07,2505.729700000002
9_30_2012-12-07,1355.7601999999993
9_31_2012-12-07,1811.8650999999995
9_32_2012-12-07,7720.5590999999995
9_33_2012-12-07,4070.679099999998
9_34_2012-12-07,6586.409400000003
9_35_2012-12-07,1225.4941
9_36_2012-12-07,1087.752600000001
9_38_2012-12-07,79146.93320000003
9_40_2012-12-07,30208.241699999984
9_41_2012-12-07,1950.9324999999997
9_42_2012-12-07,2881.1062999999976
9_44_2012-12-07,5750.163300000002
9_46_2012-12-07,9073.863900000011
9_48_2012-12-07,1331.2
9_52_2012-12-07,2549.829099999999
9_98_2012-12-07,178.38539999999998
32_29_2012-12-07,4752.320499999996
11_99_2012-12-07,1641.65
12_55_2012-12-07,19916.55769999999
12_52_2012-12-07,4213.166299999995
12_46_2012-12-07,38007.003199999985
12_44_2012-12-07,9986.447800000004
12_42_2012-12-07,6502.270700000005
12_41_2012-12-07,2010.3761000000002
12_40_2012-12-07,48632.02899999997
12_38_2012-12-07,67440.53249999997
12_36_2012-12-07,4631.438200000001
12_35_2012-12-07,2689.5806000000007
12_34_2012-12-07,23365.67889999999
12_33_2012-12-07,15099.633300000021
12_32_2012-12-07,10591.26740000002
12_31_2012-12-07,3838.8408000000027
12_30_2012-12-07,4551.770599999996
12_29_2012-12-07,9701.011800000011
12_28_2012-12-07,1208.1636000000015
12_27_2012-12-07,2992.4350999999997
12_26_2012-12-07,15712.377500000002
12_25_2012-12-07,19860.031999999985
12_24_2012-12-07,14645.095599999986
12_23_2012-12-07,48004.88969999992
12_22_2012-12-07,10132.361400000005
12_21_2012-12-07,4799.9312
12_20_2012-12-07,5079.018699999995
12_19_2012-12-07,3660.5587
12_18_2012-12-07,70886.09789999995
12_17_2012-12-07,13622.92210000001
12_16_2012-12-07,2261.7378999999983
12_56_2012-12-07,710.5900999999993
12_58_2012-12-07,1999.5739
12_59_2012-12-07,3423.001500000003
12_60_2012-12-07,842.2988000000001
33_21_2012-12-07,155.64779999999985
33_26_2012-12-07,177.91539999999998
33_31_2012-12-07,45.4992
33_38_2012-12-07,21044.554600000014
33_40_2012-12-07,7298.5569
33_42_2012-12-07,68.03379999999997
33_46_2012-12-07,1762.8545000000006
33_49_2012-12-07,721.8373999999998
33_55_2012-12-07,39.884200000000035
33_56_2012-12-07,276.1990000000001
33_60_2012-12-07,184.04200000000014
33_67_2012-12-07,666.1134000000001
33_74_2012-12-07,275.59239999999966
33_79_2012-12-07,11482.944200000002
12_14_2012-12-07,25958.28030000003
33_80_2012-12-07,6546.463100000005
33_82_2012-12-07,3729.839300000001
33_83_2012-12-07,1542.0049000000006
33_87_2012-12-07,382.0312
33_90_2012-12-07,24756.337800000012
33_91_2012-12-07,9087.194399999993
33_92_2012-12-07,35767.622800000005
33_93_2012-12-07,19557.5272
33_94_2012-12-07,23099.3722
33_95_2012-12-07,25955.099800000015
33_96_2012-12-07,9776.359900000001
33_97_2012-12-07,5403.047400000002
33_98_2012-12-07,7433.343000000004
12_71_2012-12-07,6367.1992
12_67_2012-12-07,7819.814700000005
33_81_2012-12-07,8701.594100000004
12_72_2012-12-07,67148.425
12_13_2012-12-07,44753.44169999991
12_11_2012-12-07,20654.760900000005
11_18_2012-12-07,76064.56449999996
11_17_2012-12-07,15778.116999999967
11_16_2012-12-07,3318.752500000003
11_14_2012-12-07,35815.730199999954
11_13_2012-12-07,41068.20909999995
11_12_2012-12-07,3616.843599999997
11_11_2012-12-07,29056.148400000046
11_10_2012-12-07,23848.559899999982
11_9_2012-12-07,15032.12770000001
11_8_2012-12-07,37511.99120000004
11_7_2012-12-07,83433.69810000011
11_6_2012-12-07,5442.081900000001
11_5_2012-12-07,59019.713899999995
11_4_2012-12-07,30975.358299999963
11_3_2012-12-07,15844.63100000001
11_2_2012-12-07,57928.126599999974
11_1_2012-12-07,27775.663299999946
12_7_2012-12-07,74564.76579999995
12_6_2012-12-07,5642.388999999996
12_5_2012-12-07,44536.9537
12_4_2012-12-07,26915.518100000016
12_3_2012-12-07,16073.359200000015
12_2_2012-12-07,77366.38270000003
12_1_2012-12-07,27093.224699999984
13_1_2012-12-07,82831.2685000001
13_2_2012-12-07,85736.15979999998
13_3_2012-12-07,26557.230999999978
13_4_2012-12-07,45979.38119999999
13_5_2012-12-07,88507.45530000002
11_19_2012-12-07,3366.4622
11_20_2012-12-07,8468.481099999994
11_21_2012-12-07,9045.234700000008
11_22_2012-12-07,19594.506099999977
12_10_2012-12-07,16090.050200000005
12_9_2012-12-07,15599.659500000023
12_8_2012-12-07,44564.46589999999
11_58_2012-12-07,3067.375
11_56_2012-12-07,7690.517300000003
11_55_2012-12-07,20291.691300000013
11_54_2012-12-07,123.28320000000005
11_52_2012-12-07,3316.9145999999996
11_49_2012-12-07,9819.973600000012
11_46_2012-12-07,29849.080900000015
11_44_2012-12-07,8808.802899999991
11_42_2012-12-07,6263.024499999999
11_41_2012-12-07,1589.8577000000002
11_40_2012-12-07,54895.17159999997
12_12_2012-12-07,4047.288999999999
11_38_2012-12-07,75522.29219999994
11_36_2012-12-07,3563.1539000000034
11_35_2012-12-07,3693.0719000000063
11_34_2012-12-07,24962.453500000014
11_33_2012-12-07,14839.046099999994
11_32_2012-12-07,13867.67720000001
11_31_2012-12-07,5068.264999999997
11_30_2012-12-07,4845.915899999998
11_29_2012-12-07,12568.098000000013
11_28_2012-12-07,1518.127099999998
11_27_2012-12-07,4380.982999999998
11_26_2012-12-07,15086.49730000001
11_25_2012-12-07,12960.137800000002
11_24_2012-12-07,14680.980999999998
11_23_2012-12-07,48070.03599999997
11_37_2012-12-07,3951.875599999999
9_99_2012-12-07,178.38539999999998
12_74_2012-12-07,14789.720299999995
12_80_2012-12-07,67.28820000000005
30_9_2012-12-07,14.337900000000001
30_10_2012-12-07,226.8651000000001
30_11_2012-12-07,1018.5042999999991
30_12_2012-12-07,70.1230999999999
30_13_2012-12-07,10427.268300000003
30_14_2012-12-07,958.2634000000002
30_16_2012-12-07,964.0876999999995
30_17_2012-12-07,231.94180000000014
30_18_2012-12-07,829.6922999999988
30_20_2012-12-07,34.13050000000001
30_21_2012-12-07,1103.0510999999988
30_25_2012-12-07,22.26170000000002
30_28_2012-12-07,74.61269999999998
30_29_2012-12-07,87.56189999999998
30_31_2012-12-07,66.38640000000001
30_32_2012-12-07,37.716
30_38_2012-12-07,65532.887
30_40_2012-12-07,22266.73440000001
30_42_2012-12-07,70.87660000000007
30_46_2012-12-07,5057.217199999999
30_52_2012-12-07,17.556300000000004
30_56_2012-12-07,197.1687
30_59_2012-12-07,39.66460000000002
30_60_2012-12-07,1026.3659999999995
30_67_2012-12-07,1378.0229000000004
30_72_2012-12-07,57.03530000000003
30_74_2012-12-07,98.6267
30_79_2012-12-07,5548.5445
30_80_2012-12-07,6570.326799999997
30_8_2012-12-07,11967.956500000008
30_7_2012-12-07,278.5922
30_5_2012-12-07,562.5596
30_4_2012-12-07,12751.502499999995
11_98_2012-12-07,11365.892800000016
11_97_2012-12-07,16230.730300000012
11_96_2012-12-07,20210.520800000017
11_95_2012-12-07,69020.66890000003
